"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-08","NY Knicks @ LA Lakers","33006","Jalen Brunson","Points","Points 40+","10.7","0.093458"
"2026-03-08","NY Knicks @ LA Lakers","33006","Jalen Brunson","Points","Points 45+","22","0.045455"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 10+","1.04","0.961538"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 12+","1.11","0.900901"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 15+","1.28","0.781250"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 18+","1.59","0.628931"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 20+","1.92","0.520833"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 25+","3.67","0.272480"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 30+","8.2","0.121951"
"2026-03-08","NY Knicks @ LA Lakers","591721","Austin Reaves","Points","Points 35+","18.6","0.053763"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 6+","1.1","0.909091"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 8+","1.25","0.800000"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 10+","1.51","0.662252"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 12+","1.91","0.523560"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 15+","3.07","0.325733"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 18+","5.29","0.189036"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 20+","8","0.125000"
"2026-03-08","NY Knicks @ LA Lakers","33217","Josh Hart","Points","Points 25+","21","0.047619"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 6+","1.02","0.980392"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 8+","1.09","0.917431"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 10+","1.21","0.826446"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 12+","1.4","0.714286"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 15+","1.94","0.515464"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 18+","3.01","0.332226"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 20+","4.29","0.233100"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 25+","10.9","0.091743"
"2026-03-08","NY Knicks @ LA Lakers","33313","Mikal Bridges","Points","Points 30+","27","0.037037"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 6+","1.28","0.781250"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 8+","1.65","0.606061"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 9+","2","0.500000"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 10+","2.37","0.421941"
